"","Index","MBH043","MBH060","MBH068","MBH069","MBH078","MBH089","MBH094","MBH095","MBS1115","MBS1116","MBS1123","MBS1124","MBS1141","MBS1150","MBS1151","MBS1152","MBS1159","MBS1160","MBS1163","MBS1168","MBS1169","MHH256","MHH257","MHH260","MHH263","MHH264","MHH265","MHH266","MHH335","MHH336","MHH343","MHH344","MHH346","MHH347","MHH348","MHH351","MHH352","MHH356","MHH357","MHH358","MHH359","MHH366","MHH369","MHH370","MHH372","MHH373","MHH374","MHH375","MHH376","MHH380","MHH381","MHH383","MHH384","MHH392","MHH393","MHH394","MHH395","MHH396","MHH520","MHH540","MHH545","MHH552","MHH553","MHH554","MHH563","MHH564","MHH565","MHH566","MHH567","MHH573","MHH574","MHH589","MHH590","MHH592","MHH594","MHH595","MHH596","MHH597","MHH607","MHH616","MHH617","MHH619","MHH621","MHH622","MHH623","MHH624","MHS119","MHS120","MHS124","MHS127","MHS132","MHS136","MHS137","MHS138","MHS141","MHS142"
"60","g__Coprococcus",0,0,0.434011709888755,0.11028901917794,2.09896585960858,0,0,1.34652670681001,0.218389537005938,0.178515765760787,2.054962742104,0.929661826247066,0,0.123882624837621,0,0.194502286265546,1.16172130410487,0.261238011078908,0.338642112241631,0,0.70295109806208,1.01284162120842,0.170222579253411,0.376636692491042,0,1.18168854020301,1.201921987924,0.730317862164831,0,0,0,0.244630959473029,0.515019142246466,0.155937862394257,0,0,0.980166490758412,3.00995587087254,1.24726186885662,0.453904580161876,0.480993131773349,0,0,0.372638953632073,0,0.477821081958148,0,0.105698602897791,0.62809320627449,2.95241275178811,0.304745750633369,0,0.205312123275321,0.353692515025187,0.209205991971204,0.203157521032714,2.83509087469817,0.455378081577903,0,0.221897972753063,0.220315605144349,0,0,0.921832214047184,0.641560685068155,0,0,0,0,0.281256087739769,0.667402055959847,0,0.258763050190155,0,0,0,0.172995163772147,0.563337505271949,0.638394152605997,0,0,0.483132142901249,0,0.513655017267238,0.119784747120866,0.206185815803517,0,0,1.32104314884596,0.825456254594684,0,0,0,0,0.263328385750963,0
"61","g__Roseburia",0,0,0,2.07144640724997,2.20014313668065,0,0,0,1.73877237615637,0.967220827569547,2.96400698699186,0,0,1.44983146364945,0,1.56876956630956,6.88666959978933,0.109450427796937,4.60615144414647,0.193005831051954,6.5624012825591,3.14106850960442,8.4404561055553,4.44966282706007,0.309213904803497,1.76972338990506,0.321093071487026,0.137304427484112,3.07177002125403,0,4.82551228483384,3.37871010440415,0,0.237006660241854,0,1.71619842147638,2.03518399534618,2.78498325661167,0,6.64768146336248,4.91334398608209,0,0.380776154729489,0,0.1466155423945,0.580849964140035,0.447728525486881,15.1172635989399,2.12875604694108,3.01616707027655,0,1.9801585244151,1.3470071388353,1.35372402460485,0.919737469839545,0,5.41761334612349,2.76378459851738,0.16323870084787,1.31591335940749,1.58411573026086,0,1.03335142865693,2.94635786630492,0.494152354968164,0.818160731989591,0,3.65462489648459,0.454697919554279,2.28276434095761,4.03687613237894,0.114953454903981,5.70239248174953,1.54274345886419,0,0.847510341494268,0.751301342543622,4.41670330572716,0.648587890081867,0,0,0.756521139327985,4.13445733999362,5.8658210293159,1.19818905314292,1.53559915506551,0.52702354454237,0.394222683730983,6.54865084014603,1.0996709905234,0,0.171431722540504,1.49111449597565,0.984203581754177,0.668705872913992,0
"62","g__Candida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553364223175185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","g__Barnesiella",0,0,0,4.61964870227124,0,0,0,0,0,2.25174049103341,0,0,0,0.729230077138682,0,0,0,0,0.801350215256308,0,0,3.26146152873463,0.173583162151546,0,0,0,0,0,0,0,0,0,0,0.642802818035014,0,0,0,0,0,5.73505935103321,0.416809079956169,0,0,0,3.70189152361539,0,0,0.362070513941605,4.57852725352783,0,0,0,0,0,0,0,4.29004641203086,0.638737213629695,0,0,0,0,0,0,0,1.34972862875979,0,0,0,10.0435505606243,0.722143150632621,0,0,0,0,0,0,0,1.84726453928441,0,0,0,0,4.23320644556531,0.519596354637598,0,0,0,0,0,0,0,0,0,0,0
"64","g__Phascolarctobacterium",0,0,0,0,3.51225954807751,0,0,0,0,0,4.80906665557684,0,0,0,0,0,3.62429990429884,0,1.03244226905734,0,0,0,0.890705392387294,0,0,0,2.21112772980705,0,0,0,0,0,0,0,0,0,0,1.66634901959758,0,0,0.890731002134238,0,0,0,0,0,0,1.15381439707495,0,2.68144936224078,0,0,0,0,2.86159045391838,0,0,0.461357183710027,0,0,0,0,0,0,0,0,0,0,0,0,2.00633719103725,0,0,0,0,0,0,3.14904045244116,0,0,0,0,0,0,0.754333469162385,0,0,0,0,0,0,0,0,0,3.7536003690629,0
"65","g__Sutterella",0,0,0,0,1.78313384848592,0,6.75536533204741,0,0.203209634553399,0,1.35804154485689,7.3051853536708,0,0,2.64688881587484,0.199256316565237,0.850692548797955,4.02175882933902,0,14.3345572335556,0,0,0,0.293697803505284,5.42577559336456,0,0,3.6970454892869,0,0.730465627075872,0,0,0,0,0.823858391730631,3.22602542589183,0,0,4.45587773413222,0,0,6.60112970053108,0,0,0,0,0,0,0,1.30545131074156,1.16563659823758,2.93600946275247,0,0.255408800555132,0,0.182897961862258,0,0,0,3.271786782606,2.76348708259951,3.11421143080223,10.1110482494431,0,0,0,8.35725115206309,0,0,0,0,0,5.41344827132813,0,0.775030876220328,2.47392659124339,0,0,0.254026727959496,9.85257671943005,0,2.46874410442538,0,0,0,13.0069312823551,0,0.233852069046876,0,0.320723981536904,0,0.242091231113653,0.546695059846177,1.86129219303808,0.76649751283697,0.81110794274253
"66","g__Desulfovibrio",0,0,0,0,0.191130514262174,0,0,0,0.116272021037133,0,0.168045009422836,0,0,0,0,0.134734456184258,0.173689167143032,0.125104839400789,0,0,0,0,0,0,0,0,0.318425265751203,0,0,0,0,0.263310000651852,0,0,0,0,0,0.148274431772328,0,0,0,0,0,0.242968085166337,0,0.310474579554359,0,0,0,0.310009769633391,0,0,0,0.114743191388885,0.37775742639396,0,0,0,0,0,0,0,0,0,0,0,0.102766096489439,0,0,0,0,0,0,0,0,0,0,0.339296652811751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639531851732991,0
"67","g__Oxalobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724177094745918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10688639391148,0,0,0,0,0,0,0,0,0,0,0.223525605958382,0,0,0.111793433547515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304673174983482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101139865756348,0,0,0,0,0,0,0,0
"68","g__Ruminococcaceae noname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221891249605378,0.166036007957072,0,0,0,0,0,0,0,0,0.125047260035002,0,0,0,0,0,0,0,0,0,0,0,0,0.112586129445181,0,0,0,0,0,0,0.124806818454956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","g__Akkermansia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278580200834645,0,0,15.4267302289297,0,14.5084703818356,0,0,0,0,7.26793927234751,0,0,0,0,0,0,0,0,0,0,1.32113508402588,0,0,0.284904469479106,0,0,0,0,0,0,0,0,0,0,0,2.93808980708184,10.0971596067797,0,0,0.967546180106249,4.19388929952098,0,0,0,0,0,0,0.633175656989786,0,0,0,0.442915748675773,0.556134642870445,0,0,0,0,3.49936852421152,8.59546441059443,0.251639937472508,0,0,3.0613582915695,0,0,0,0,0.272278270921596,0,0,9.78957784748846,0.929809244738277,1.25946128921315,0,0,0,0,0.179848718742525,0,2.56874799422336,0.415583600756601
"70","g__Proteus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45589824238063,0,0,0,0,0,0,0,0,0,0,0.109689997473568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","g__Synergistes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110176908956581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","g__Pantoea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101281644483437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115876140049344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","g__Catenibacterium",0,0,0,0,0,0,0,0,0.105957729701832,0,0,0,0,0,0,0.262911976510256,0,0,0,0,0,0,0,0.69270955171979,0,0,0,0,0,0,0,0.244288409634799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378080997557741,0,0,0,0,0,0,0,0.163497470727047,0,0,0,0,0,0.1944659451474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621379530399614,0.6962403844586,0.735886829668927,0,0,0,0,0.300779101911775,0,0,0,0,0.310624834149731,2.98174936240638,0,0.426949049729039,0,0.116277182462933,0.966881673378358,0.480092935476772,0,0
"74","g__Myoviridae noname",0,0,0,0,0,0,0,0,0.275711261366455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37293156494576,0,0,0,0,0,0,0,2.03562958304571,0,0,0,0,0,0,0,0,0,0,0,1.50103853157515,0,0.449860993946739,0,0,0,0,0,0,0,0,0.76245419597649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","g__Aeromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153033434176116,0,0,0,0
"76","g__Slackia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197799920586578,0,0,0,0,0,0,0,0.186126064700353,0,0.296380663174065,0,0,0.214090761379739,0,0,0,0,0,0,0,0,0.143651828146398,0,0,0,0,0,0,0,0,0,0.487943148961072,0,0,0,0,0
"77","g__Dialister",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169736170623956,0.250593394125826,0,0,0,0,0,0,0,0,0,0,1.70528832911786,0.624401683630526,0,0,0,0,1.69020794260285,0,0,0
"78","g__Megamonas",0,0,0,0,0,0,0,0,0,0,0,6.3871979715226,0,0,0,0,0,0.712556704593827,0,0.182861901751726,5.21790931247382,2.36295617307033,0,0,9.97746419062303,3.9008953290516,0,8.92209080709422,0,0,0,0,0,0,0,2.11813041434586,4.98691614325379,0,5.93598260955995,0.992181515209732,0,0,0,0,0,0,0,0,0.191045811260385,0,4.23994395044205,0.27909171402263,1.51035626633667,0,0,5.13400709997706,0.559684830957882,0,0.137179601463611,1.56402750799322,0.117428629572217,0,0.258897687514046,1.15353925351333,0,0,0,0,0.111837782924098,0.346516658064335,0,0.134819100039048,6.53103445299382,0,0,0.292806861409584,0,0,0,0,0,0,0,0.979733396139717,0,11.5565113540963,0,0.11451746459076,0.947891578609848,0.232947949013574,0.107664810055763,0,0,0.264747527632929,0,0.130571195185939
"79","g__Lambdalikevirus",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07474016767247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7224548210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","g__Arcobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119445167513243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","g__Corynebacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124568568868364,0,0,0,0,0.109891477149356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","g__Coprobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255629759110142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277675945146066,0,0,0,0,0,0,0,0,0,0,0,0,0.658092140355643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582986991294284,0,0,0,0,0,0.152409396695879,0,0,0
"83","g__Podoviridae noname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133890049776873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208949166450208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","g__Lactococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137606592699302,0,0,0,0,0,0,0,0,0,0,0,0,0.195416405232337,0,0.160148102035236,0,0,0,0,0,0,0.816506908537126,0,0,0,0,0,0,0,0,0,0,0,0.611156843525287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636735048460216,0,0,0
"85","g__Debaryomycetaceae unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206763624324976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","g__C2likevirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104761278013243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","g__Viruses noname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493200622041425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6681311026475,0,0,0
"88","g__Porphyromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652526041075501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","g__Parvimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68886552296402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","g__Brevibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103032235262103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","g__Gardnerella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198181549155849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330309407462724,0,0,0,0,0
"92","g__Mogibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57315196304237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","g__Fretibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82999367794144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","g__Alloprevotella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676813835163221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","g__Tannerella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617972686376677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","g__Anaeroglobus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494675468665029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","g__Lysinibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425084556619731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
