org_list	MBE035	MBE036	MBE037	MBE038	MBM135	MBM137	MBS1533	MBS1558	MBS1559	MBS1563	MBS1567	MBS1579	MBS1587	MBS1592	MBS1594	MBS1605	MHS232	MHS236	MHS238	MHS239	MHS243	MHS246	MHS253	MHS266	MHS267	MHS276	MHS279	MHS283	MHS287	MHS289
Parabacteroides merdae	0	0	0.795618874054279	0.12987970845516394	0	0	1.6657372878225045	2.3511298805736365	10.927751651912919	3.973626865062798	0	2.105107573055343	0	0.35433001824513233	0.9253142461873799	1.735195332929862	0	1.1734519672511559	0	0.3571236061504992	0	0.27151162312223615	0.6689515100232213	0	0	1.4213697664482048	0	0.20031054072172294	0.32983413566221403	0.19557647003480755
Enterobacter cloacae	0	0	0.5970560511212403	0	0	0.1739756446224084	0	0	0	0	0	0	0	0	5.855428625042961	0.8489557229605224	0	0	0	0	0	0	0	0	0	0.7297699647798078	0	0	0	0
Bacteroides vulgatus	0	0	0.28128635806242963	0	0.5570174205041001	0.5351650899113327	0	0	0.1419347352896467	2.376885836778457	0	1.9320274206679744	2.3329342845455536	0	3.095200846991933	0.545069827004582	2.5455023824767755	3.08915259109413	0	0.5044106732355916	0.16251900419770116	1.6408021561152193	0.26223755050366404	0	0.6945258703324418	16.49026660840659	21.184079950216155	0.5705292469834143	0.7941380992077038	0
Paraprevotella unclassified	0	0	0.2206467448754918	0	0	0.13430159834060218	0	0	0	0	0	0	0	0	1.3501534582053252	0	0	0	0	0.3951083784638476	0	0	0	0	0	0	0	0.19007828890762998	0	0.21897548993218643
Weissella confusa	0	0	0.10704623998435892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19369305904675627	0	0	0	0	0	0.5414404240554666	0	0	0	0	0	0
Slackia piriformis	0	0	0.1023559391314434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium pseudocatenulatum	0	0	0	0.16738367405497484	0	1.5409921017725183	0	0	0	0	0	0	0	0	0	0	1.988234014064469	0	1.0444937461044674	0.6507774489786939	3.0134034783547676	0	0	0	0.39329926344909777	0	3.5876267675859537	0.6843528973717324	0.4049983873133835	1.2826069346868267
Bifidobacterium catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1815363279081466	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcaceae noname unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11431016978034471	0	1.5420096238443668	0	0	0	0	0	0	0	0	0	0.5188023471649252	0.24838647638032166
Paraprevotella clara	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3923084357928223	0	0	0	0	0.1361930055228605	0	0	0	0	0	0	0	0	0	0
Veillonella parvula	0	0	0	0	0	0	0.12899011649108208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sutterella wadsworthensis	0	0	0	0	0	0	0.24442375237887232	0.852791667074623	0	0	10.29043076895439	0	0	0	0	0.38303841664259003	0	0	0	0	0.5438593924005412	1.6257878734777713	0	0	0	1.290980247293457	0	0.36079853792490746	0	0
Eubacterium ventriosum	0	0	0	0	0	0	0	0	0	0	0	0.10984321586967065	0	0	0	0	0	0	0	0	0.20217993853059768	0.20220103763145275	0	0	0	0	0.2935400473139612	0	0	0
Streptococcus anginosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10792595349037115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides faecis	0	0	0	0	0	0	0	0	0	0	0	0.40819417247619166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter smithii	0	0	0	2.5581200328967975	0	0	1.401569111742141	0	0	0	0	0	0	0	0.44570496292794354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4059987463072785
Alistipes putredinis	0	0	0	1.9629062340239367	2.1141883695899697	0	13.716898957097504	0	0	18.62006378745171	0	4.005784435747077	0.13278692420950186	17.597090023544624	0.35617210628847873	9.028992059602514	0	2.5059058505675726	0	1.1527407540300925	4.2269069668518355	1.334544913680922	0	1.1398986015181267	0.14415375051152882	0	2.592885125869538	0	3.1925932395488847	0.32258813436512057
Eubacterium biforme	0	0	0	0.9155837463955979	0	4.326744773808419	0.72846745920512	0	0	0	0	0	0	0	2.1644833206802314	0	0	0	0	0.7565502747575311	0	0	2.685484899767788	2.666434578746731	0	0	0	0.10499224257258301	0	0
Eubacterium cylindroides	0	0	0	0.7639513337549834	0	0	0	0	0	0	0	0	0	2.356134967552777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides eggerthii	0	0	0	0.5803718469692714	0.422017107499342	0	2.290332794296996	38.49257134447598	0	0	6.449206331103935	0	0	0	0	11.615788938460481	0	0	0	0	1.649753582477335	0.39211766219590305	0	0	0.2190279106305424	0	0	0	2.3549272762841347	0
Methanobrevibacter unclassified	0	0	0	0.46742550229247026	0	0	0.2932962898090582	0	0	0	0	0	0	0	0.16989528645110846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7939930214552184
Phascolarctobacterium succinatutens	0	0	0	0.36493621698953893	0	0	0	0	0	0	0	4.4767504929296456	0	0	1.231392390949435	0	0	0	0	0	1.1639222746605484	0	0	0	0	0	0	3.1768502611457436	0	0
Enterobacter aerogenes	0	0	0	0.3441534429489109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansia muciniphila	0	0	0	0.33272645343021856	0	0	0	0	0.2033053621271269	0	0	0	0	0.708670173238033	9.009419179705318	0	0	0.6669410221195793	0	0	6.153903599709153	0	0.5121418720993699	0	0	0	0	0	0	11.062870064167857
Methanosphaera stadtmanae	0	0	0	0.2084339467467937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9035286188363528
Bacteroides massiliensis	0	0	0	0.15481499592831408	0.42056549123047365	0.4705002345477876	0	0	0	0	0	1.0187465418090171	0	0	0	1.9171915982800534	0	2.447898207982164	0	0.13215788194644246	0.9732773101611213	0.8779641917388125	0	0	0.5926601875546621	0	0	0.2692361258583215	0	0
Adlercreutzia equolifaciens	0	0	0	0.11723020281643463	0.16399231570799006	0	0	0	0	0	0	0	0	0	0	0.29714005724470255	0.6892127212916355	0	0	0	1.2645379274083801	2.0501420836893707	0.14475900345895598	1.644689827377509	0	0	0	0	1.3190126896728447	0.21483909473368965
Barnesiella intestinihominis	0	0	0	0	0	0	1.8862336483858069	0.45695469788411536	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0715440603959556	0	0.24086222285248426	0	0	0	0	0	0
Alistipes shahii	0	0	0	0	0.26406311224310297	0.6582900465841616	3.4154290865283086	4.325631220974756	0	0	0	0	0	0	10.983030367545252	0	0	0.6140585527746483	0	0.42584206404964803	0.27995775555442304	2.1778638489595283	0	0.30887575008878276	0	0	0	0	0.7848981689858756	0.21148334274667385
Bacteroides finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1445827243817297	0	0	0	0	0	0	0	0
Bacteroides intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0887768014056203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16490834386948214
Lachnospiraceae bacterium 3 1 46FAA	0	0	0	0	0	0	0.13240976925587641	0	0.6815151510251077	0	0.3050154359691133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium perfringens	0	0	0	0	0.505485042959273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister succinatiphilus	0	0	0	0	0.3775411979281807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6279763525942975	0	0	0	0	0	0
Blautia hydrogenotrophica	0	0	0	0	0.1468753405375839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 2 1 58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1710653179020377	0	0.14335307442537665	0	0	0	0	0	0.28870596694621153	0	0.12508115759251356	0	0
Mitsuokella unclassified	0	0	0	0	0	0	0	0	0	0.48614639889970923	0	0	0	0	0	0	0	0	0	0.1538403504873954	0	0	0	0.15038039392664052	0	0	0	0	0	0
Parabacteroides goldsteinii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35671215397071104	0.9691464625230005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes finegoldii	0	0	0	0	0	0	0.9737664798511718	0	0	0	0	0	0	0	0.13933393008438308	0	0	0.3173049448704562	0	0	0	0	0	0	0	0	0	0	0.25186653168744505	0
Alistipes senegalensis	0	0	0	0	0	0	0.1893327392365157	0	0	0	0	0	0	0.5125849244057102	2.9136809335817695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella stercorea	0	0	0	0	0	3.9700724703146983	0	0	0	0	45.23884953207653	0	0	0	0.5952091791528726	0	0	0	0	0.5705705189421746	0	0	0	0	0	0	0	0	0	0
Coprococcus sp ART55 1	0	0	0	0	0	1.047320041416228	0	0	0	0	0	0	0	0	0	0	0	0	0	10.166842752447797	0	0	0	0	0	0	0	0	0	0
Streptococcus thermophilus	0	0	0	0	0	0.7521596889457759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3750634108220934	0	0	0	0	0	0
Bacteroides coprocola	0	0	0	0	0	0.6074494640972113	0	0	0	0	0	7.037143789268445	3.7462008011832184	0	0	0	0	0	0	0	0	1.9355377431566085	0	0	0	0	0	0	0	0
Desulfovibrio piger	0	0	0	0	0	0.2947056066521431	0	0	0	0	0	0	0	0	0.8412048688502718	0	0	0	0	0.32333576688029225	0	0	0	0	0	0	0	0	0	0
Ruminococcus lactaris	0	0	0	0	0	0.2574265550134312	0	0	0	0	0.33031732525422247	0	0	0	0	0	0	0	0	0	4.322073025569193	2.5302378218210118	0	0	0	0	0	0	0	0
Megamonas rupellensis	0	0	0	0	0	0	0	0	0	0	0.13413937394829875	0	0	0	0	0	0	0	7.138359296870147	0	0.10788177812179742	0	0	0	0	0	0	0	0	0
Bacteroides barnesiae	0	0	0	0	0	0	1.68645875517108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus reuteri	0	0	0	0	0	0	1.0230461188009763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides salyersiae	0	0	0	0	0	0	0.6770810698912907	0.20105764456613934	4.742669889096242	0	0	0	0	0.5811802965546107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25373880670501153	0
Streptococcus gallolyticus	0	0	0	0	0	0	0.676266866852054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides clarus	0	0	0	0	0	0	0.4228868810415774	0	2.2363387690944316	0	2.406485196174419	0	0	0	0	0	0	0	0	0	0.6888993283375356	0.720344332901171	0	0	0	0	0	0	0	0
Odoribacter unclassified	0	0	0	0	0	0	0.11587127002137997	0	0	0.12973036128596227	0	0	0	0	0.29019149123764704	0	0	0.10142981191728377	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus vestibularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2748401159311624	0.31588298635856094	0	0	0	0	0	0	0	1.0149586141997842	0	0	0	0	0	0
Streptococcus pasteurianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1836677328160078	0	0	0.9158099610789825	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6936801720727579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacter fastidiosus	0	0	0	0	0	0	0	0	0	0.15761030228282127	0	0	0	0	0	0	0	0.2357782266637239	0	0	0	0	0	0	0	0	0	0	0	0
Odoribacter splanchnicus	0	0	0	0	0	0	0	1.455197474863757	1.5275343077166892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusobacterium varium	0	0	0	0	0	0	0	0	1.0852251226603964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes unclassified	0	0	0	0	0	0	0	0	0.20162757489803904	0	0.6959180190528171	0	3.911001278874223	0	6.671445118883777	0	0	0	0	0	0	0	0	0	0	0	0	0.11758968751433833	0	0
Erwinia phage phiEa21 4	0	0	0	0	0	0	0	0	0.12406529058466234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 5 1 57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15220669355364946	0.7557813279143665	0	0	0	0
Mitsuokella multacida	0	0	0	0	0	0	0	0	0	0.6334125178719185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3479695806583121	0	0	0	0	0	0
Ruminococcaceae bacterium D16	0	0	0	0	0	0	0	0	0	0.37873610598406476	0	0	0	0	0	1.0274275905409203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus unclassified	0	0	0	0	0	0	0	0	0	0.10087341368625094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 1 1 57FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3590223039908291	0	0	0	0	0	0	0	0	0	0	0
Veillonella atypica	0	0	0	0	0	0	0	0	0	0	0	0.10654741390248128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides nordii	0	0	0	0	0	0	0	0	0	0	0	0.27601835984111805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes sp AP11	0	0	0	0	0	0	0	0	0	0	0	0	0	4.073137851558885	0	10.719582048838458	0	0	0	0	0	0	0	0	0	0	0	0	4.576538450912036	0
Oxalobacter formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1756292918356505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium 3 1 57FAA CT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13064240523940107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus crispatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.881839050323525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sp L2 50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6894794500127406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weissella cibaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.412417424497745	0	0	0.2239477872469686	0	0	0	0	0	0.21331192606295607	0	0	0	0	0	0
Lactobacillus salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39620687715354796	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23358907935379591	0
Klebsiella oxytoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7733981889846713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella tanakaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15777991620416096	0	0	0	0	1.9467968245013747	0	0.261470508443922	0	0	0	0	0	0	0
Bacteroides sp 4 3 47FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74029921142389	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister invisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413292208533997	0	0	0	0	0	0	0	0	0	0	0
Collinsella intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12437080136037265	0	0	0	0	0	0	0	0	0	0
Enterococcus faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2739430184393069	0	0	0	0	0	0	0	0	0
Lactobacillus plantarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7334032283589176	0	0	0	0	0	0	0
Streptococcus infantarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4036928550038372	0
Bacteroides sp 3 1 19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3519313235488934	0	0	0	0
Clostridium scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7798872074704634	0	0	0	0
Prevotella salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1160764750532282
Ruminococcus champanellensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.027448124991319
Coprococcus eutactus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15257012583867186
Alloscardovia omnicolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12509554008395057
